DWCF,3.1213594033494148
AD09X,3.0899601698283172
MXEF,3.3053503181869366
LBUSTRUU,0.6978378154828662
BNDGLB,0.7357478575061647
STCGUSRE,4.411451565117953
SREITGL,3.208831973866503
SPGTIND,2.7184811550107817
SPGSCI,3.618012666034322
HFRXAR,0.3996881351115855
SPLPEQTY,3.9256600595216735
TRVCI,4.418878134793781
IADMGOLD,3.0836449147434286
SPVXSTR,9.964122284691266
SPX,3.0195578419979485
MXUSMC,3.5507053420446804
RTY,4.194829401896541
ASX,2.911254363836421
MXEU,3.1208773824695824
TPX,3.7176587287808385
MXASJ,3.354565461290526
NDEUCHF,4.341248977425245
IDCOTCTR,0.8023044462773931
CY00,0.8910612913534012
IBOXIG,0.9904944378902533
U0A0,0.4824046716545515
SPBDU1ST,1.3435246736584858
GUKG10,14.731203624058036
GECU10YR,12.826198220011825
