DWCF,1.9163078259
AD09X,2.10473726361
MXEF,2.39461836299
LBUSTRUU,1.5346550752
BNDGLB,1.64068165079
STCGUSRE,1.93161034305
SREITGL,2.01865387319
SPGTIND,2.20271674724
SPGSCI,2.41426562917
HFRXAR,2.37690140775
SPLPEQTY,2.05060760299
TRVCI,1.86462709625
IADMGOLD,2.402263516
SPVXSTR,2.14344126858
SPX,1.93859654195
MXUSMC,1.86276776223
RTY,1.79196204926
ASX,1.81741305692
MXEU,1.77537048931
TPX,2.67673366542
MXASJ,2.24828419329
NDEUCHF,1.84022321399
IDCOTCTR,1.55894891009
CY00,1.62617940096
IBOXIG,3.27403638469
U0A0,2.52492107316
SPBDU1ST,1.71883812891
GUKG10,1.38594207162
GECU10YR,1.58115373681
